,Unnamed: 0,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,date,year,month,day,hour,week_day,duration
3913,3913,2019-03-07 16:16:26,2019-03-07 16:56:26,1,7.27,30.0,6.86,0.0,41.16,yellow,credit card,Upper East Side South,Hudson Sq,Manhattan,Manhattan,2019-03-07,2019,3,7,16,Thursday,40.0
3914,3914,2019-03-28 09:44:12,2019-03-28 10:27:01,1,10.41,36.0,8.0,5.76,53.06,yellow,credit card,LaGuardia Airport,Hudson Sq,Queens,Manhattan,2019-03-28,2019,3,28,9,Thursday,42.82
3915,3915,2019-03-05 10:03:39,2019-03-05 10:29:30,3,3.03,17.0,0.0,0.0,20.3,yellow,cash,West Village,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-05,2019,3,5,10,Tuesday,25.85
3916,3916,2019-03-08 10:28:37,2019-03-08 11:03:15,1,1.35,20.0,0.0,0.0,23.3,yellow,cash,Clinton East,UN/Turtle Bay South,Manhattan,Manhattan,2019-03-08,2019,3,8,10,Friday,34.63
3917,3917,2019-03-29 01:52:43,2019-03-29 02:00:08,1,1.57,7.5,2.26,0.0,13.56,yellow,credit card,TriBeCa/Civic Center,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-29,2019,3,29,1,Friday,7.42
3918,3918,2019-03-22 17:24:24,2019-03-22 17:38:05,1,2.32,11.5,3.16,0.0,18.96,yellow,credit card,Battery Park City,Greenwich Village North,Manhattan,Manhattan,2019-03-22,2019,3,22,17,Friday,13.68
3919,3919,2019-03-26 09:13:16,2019-03-26 09:49:17,1,6.71,28.5,6.36,0.0,38.16,yellow,credit card,Midtown East,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-26,2019,3,26,9,Tuesday,36.02
3920,3920,2019-03-15 08:30:33,2019-03-15 08:37:21,1,1.04,7.0,1.0,0.0,8.8,yellow,credit card,East Harlem South,Central Park,Manhattan,Manhattan,2019-03-15,2019,3,15,8,Friday,6.8
3921,3921,2019-03-29 10:20:07,2019-03-29 10:39:47,1,2.54,14.0,3.46,0.0,20.76,yellow,credit card,Clinton East,Upper West Side South,Manhattan,Manhattan,2019-03-29,2019,3,29,10,Friday,19.67
3922,3922,2019-03-15 19:58:47,2019-03-15 20:09:02,1,1.01,7.5,1.7,0.0,13.0,yellow,credit card,Murray Hill,Murray Hill,Manhattan,Manhattan,2019-03-15,2019,3,15,19,Friday,10.25
3923,3923,2019-03-13 20:26:28,2019-03-13 20:37:28,1,1.93,9.5,0.0,0.0,13.3,yellow,cash,Times Sq/Theatre District,Upper West Side South,Manhattan,Manhattan,2019-03-13,2019,3,13,20,Wednesday,11.0
3924,3924,2019-03-08 19:41:40,2019-03-08 19:45:22,2,0.6,4.5,1.32,0.0,10.12,yellow,credit card,East Harlem South,Upper East Side North,Manhattan,Manhattan,2019-03-08,2019,3,8,19,Friday,3.7
3925,3925,2019-03-03 13:25:24,2019-03-03 13:36:43,1,1.63,9.5,1.28,0.0,14.08,yellow,credit card,Flatiron,Clinton East,Manhattan,Manhattan,2019-03-03,2019,3,3,13,Sunday,11.32
3926,3926,2019-03-11 22:35:18,2019-03-11 22:54:03,5,6.39,21.0,4.96,0.0,29.76,yellow,credit card,Murray Hill,DUMBO/Vinegar Hill,Manhattan,Brooklyn,2019-03-11,2019,3,11,22,Monday,18.75
3927,3927,2019-03-23 23:10:44,2019-03-23 23:31:56,1,4.5,18.0,2.0,0.0,23.8,yellow,credit card,Times Sq/Theatre District,Central Harlem North,Manhattan,Manhattan,2019-03-23,2019,3,23,23,Saturday,21.2
3928,3928,2019-03-07 23:47:25,2019-03-07 23:59:02,3,2.3,10.5,2.86,0.0,17.16,yellow,credit card,Lincoln Square East,Yorkville West,Manhattan,Manhattan,2019-03-07,2019,3,7,23,Thursday,11.62
3929,3929,2019-03-23 19:12:42,2019-03-23 19:23:38,2,1.21,8.0,2.26,0.0,13.56,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-23,2019,3,23,19,Saturday,10.93
3930,3930,2019-03-29 19:41:41,2019-03-29 19:44:41,1,0.6,4.5,0.0,0.0,8.8,yellow,cash,Lenox Hill East,Lenox Hill East,Manhattan,Manhattan,2019-03-29,2019,3,29,19,Friday,3.0
3931,3931,2019-03-18 22:17:34,2019-03-18 22:26:45,1,1.54,8.0,2.36,0.0,14.16,yellow,credit card,Midtown South,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-18,2019,3,18,22,Monday,9.18
3932,3932,2019-03-28 18:55:11,2019-03-28 19:30:04,2,15.05,42.5,0.0,0.0,44.3,yellow,cash,JFK Airport,Astoria,Queens,Queens,2019-03-28,2019,3,28,18,Thursday,34.88
3933,3933,2019-03-18 13:09:39,2019-03-18 13:18:54,1,1.68,8.0,0.0,0.0,11.3,yellow,cash,Midtown Center,Greenwich Village North,Manhattan,Manhattan,2019-03-18,2019,3,18,13,Monday,9.25
3934,3934,2019-03-20 07:18:12,2019-03-20 07:25:51,1,0.5,6.5,0.0,0.0,7.3,yellow,cash,Carroll Gardens,Cobble Hill,Brooklyn,Brooklyn,2019-03-20,2019,3,20,7,Wednesday,7.65
3935,3935,2019-03-24 03:44:09,2019-03-24 03:52:13,1,1.31,7.5,2.26,0.0,13.56,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan,2019-03-24,2019,3,24,3,Sunday,8.07
3936,3936,2019-03-19 21:56:15,2019-03-19 22:07:45,1,1.81,9.5,2.66,0.0,15.96,yellow,credit card,East Village,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-19,2019,3,19,21,Tuesday,11.5
3937,3937,2019-03-20 18:33:41,2019-03-20 18:58:25,1,2.7,16.0,4.05,0.0,24.35,yellow,credit card,Midtown Center,Little Italy/NoLiTa,Manhattan,Manhattan,2019-03-20,2019,3,20,18,Wednesday,24.73
3938,3938,2019-03-05 14:33:24,2019-03-05 14:43:34,1,1.3,8.0,0.0,0.0,11.3,yellow,cash,Flatiron,Hudson Sq,Manhattan,Manhattan,2019-03-05,2019,3,5,14,Tuesday,10.17
3939,3939,2019-03-14 09:47:14,2019-03-14 10:00:05,1,1.1,9.0,2.45,0.0,14.75,yellow,credit card,West Village,Gramercy,Manhattan,Manhattan,2019-03-14,2019,3,14,9,Thursday,12.85
3940,3940,2019-03-29 18:05:22,2019-03-29 18:13:47,3,1.0,7.0,2.26,0.0,13.56,yellow,credit card,Flatiron,Murray Hill,Manhattan,Manhattan,2019-03-29,2019,3,29,18,Friday,8.42
3941,3941,2019-03-30 10:29:32,2019-03-30 10:41:14,1,1.58,9.0,0.0,0.0,12.3,yellow,cash,Times Sq/Theatre District,UN/Turtle Bay South,Manhattan,Manhattan,2019-03-30,2019,3,30,10,Saturday,11.7
3942,3942,2019-03-27 22:09:59,2019-03-27 22:18:10,5,1.69,8.5,0.0,0.0,12.3,yellow,cash,Midtown North,Upper East Side North,Manhattan,Manhattan,2019-03-27,2019,3,27,22,Wednesday,8.18
3943,3943,2019-03-30 12:27:18,2019-03-30 12:42:49,1,1.63,11.0,2.86,0.0,17.16,yellow,credit card,Midtown South,Greenwich Village South,Manhattan,Manhattan,2019-03-30,2019,3,30,12,Saturday,15.52
3944,3944,2019-03-31 08:59:53,2019-03-31 09:13:18,1,3.47,12.0,0.0,0.0,12.8,yellow,credit card,South Ozone Park,Saint Albans,Queens,Queens,2019-03-31,2019,3,31,8,Sunday,13.42
3945,3945,2019-03-20 17:11:02,2019-03-20 17:16:12,2,0.64,5.5,1.96,0.0,11.76,yellow,credit card,Murray Hill,Midtown South,Manhattan,Manhattan,2019-03-20,2019,3,20,17,Wednesday,5.17
3946,3946,2019-03-17 07:15:31,2019-03-17 07:40:45,1,17.0,52.0,15.26,5.76,76.32,yellow,credit card,Murray Hill,Richmond Hill,Manhattan,Queens,2019-03-17,2019,3,17,7,Sunday,25.23
3947,3947,2019-03-27 20:39:53,2019-03-27 20:41:36,2,0.55,3.5,0.0,0.0,7.3,yellow,credit card,UN/Turtle Bay South,Murray Hill,Manhattan,Manhattan,2019-03-27,2019,3,27,20,Wednesday,1.72
3948,3948,2019-03-23 09:09:03,2019-03-23 09:11:14,1,0.37,3.5,0.0,0.0,6.8,yellow,cash,Garment District,Clinton East,Manhattan,Manhattan,2019-03-23,2019,3,23,9,Saturday,2.18
3949,3949,2019-03-23 04:36:52,2019-03-23 04:40:00,3,0.7,4.5,0.83,0.0,9.13,yellow,credit card,East Village,Hudson Sq,Manhattan,Manhattan,2019-03-23,2019,3,23,4,Saturday,3.13
3950,3950,2019-03-28 07:19:45,2019-03-28 07:42:53,2,8.77,28.0,2.0,0.0,33.3,yellow,credit card,Upper East Side North,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-28,2019,3,28,7,Thursday,23.13
3951,3951,2019-03-11 07:50:19,2019-03-11 07:55:48,1,0.76,5.5,1.76,0.0,10.56,yellow,credit card,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan,2019-03-11,2019,3,11,7,Monday,5.48
3952,3952,2019-03-18 15:31:38,2019-03-18 15:39:44,1,2.53,9.0,0.0,0.0,12.3,yellow,cash,Lenox Hill East,East Harlem North,Manhattan,Manhattan,2019-03-18,2019,3,18,15,Monday,8.1
3953,3953,2019-03-31 14:17:22,2019-03-31 14:34:35,1,2.2,12.0,3.05,0.0,18.35,yellow,credit card,East Village,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-31,2019,3,31,14,Sunday,17.22
3954,3954,2019-03-18 06:16:02,2019-03-18 06:20:08,1,1.42,6.0,1.86,0.0,11.16,yellow,credit card,Garment District,Midtown North,Manhattan,Manhattan,2019-03-18,2019,3,18,6,Monday,4.1
3955,3955,2019-03-06 17:08:52,2019-03-06 17:45:23,1,6.85,27.0,0.0,0.0,31.3,yellow,cash,Garment District,Central Harlem,Manhattan,Manhattan,2019-03-06,2019,3,6,17,Wednesday,36.52
3956,3956,2019-03-31 11:53:21,2019-03-31 12:06:05,0,1.6,9.5,2.55,0.0,15.35,yellow,credit card,Garment District,West Village,Manhattan,Manhattan,2019-03-31,2019,3,31,11,Sunday,12.73
3957,3957,2019-03-31 04:28:01,2019-03-31 04:32:57,1,1.65,7.0,2.16,0.0,12.96,yellow,credit card,Clinton East,Flatiron,Manhattan,Manhattan,2019-03-31,2019,3,31,4,Sunday,4.93
3958,3958,2019-03-15 05:59:08,2019-03-15 06:37:54,1,19.11,52.0,11.71,5.76,70.27,yellow,credit card,Bloomingdale,JFK Airport,Manhattan,Queens,2019-03-15,2019,3,15,5,Friday,38.77
3959,3959,2019-03-03 19:21:59,2019-03-03 19:38:40,1,3.4,14.5,3.55,0.0,21.35,yellow,credit card,Upper East Side North,Union Sq,Manhattan,Manhattan,2019-03-03,2019,3,3,19,Sunday,16.68
3960,3960,2019-03-27 11:44:25,2019-03-27 11:52:10,1,0.72,6.5,0.0,0.0,9.8,yellow,cash,Midtown Center,Upper East Side South,Manhattan,Manhattan,2019-03-27,2019,3,27,11,Wednesday,7.75
3961,3961,2019-03-22 18:27:23,2019-03-22 18:43:52,1,2.93,12.5,3.36,0.0,20.16,yellow,credit card,Times Sq/Theatre District,Yorkville West,Manhattan,Manhattan,2019-03-22,2019,3,22,18,Friday,16.48
3962,3962,2019-03-10 23:57:00,2019-03-11 00:22:22,5,10.72,32.0,0.0,5.76,39.06,yellow,cash,LaGuardia Airport,Pelham Parkway,Queens,Bronx,2019-03-10,2019,3,10,23,Sunday,25.37
3963,3963,2019-03-31 11:20:58,2019-03-31 11:34:14,1,2.91,12.0,0.0,0.0,12.8,yellow,cash,East Flatbush/Remsen Village,Starrett City,Brooklyn,Brooklyn,2019-03-31,2019,3,31,11,Sunday,13.27
3964,3964,2019-03-29 19:56:13,2019-03-29 20:28:42,1,7.93,28.5,8.08,0.0,40.38,yellow,credit card,Garment District,Central Harlem North,Manhattan,Manhattan,2019-03-29,2019,3,29,19,Friday,32.48
3965,3965,2019-03-09 22:50:50,2019-03-09 23:00:46,1,1.23,7.5,1.19,0.0,12.49,yellow,credit card,Garment District,Flatiron,Manhattan,Manhattan,2019-03-09,2019,3,9,22,Saturday,9.93
3966,3966,2019-03-22 20:37:49,2019-03-22 21:03:40,1,3.4,17.0,4.15,0.0,24.95,yellow,credit card,Upper East Side South,Greenwich Village South,Manhattan,Manhattan,2019-03-22,2019,3,22,20,Friday,25.85
3967,3967,2019-03-25 08:01:08,2019-03-25 08:07:54,1,1.5,7.0,0.0,0.0,10.3,yellow,cash,Upper East Side North,Upper East Side South,Manhattan,Manhattan,2019-03-25,2019,3,25,8,Monday,6.77
3968,3968,2019-03-17 00:29:10,2019-03-17 00:35:37,1,1.2,6.0,0.0,0.0,9.8,yellow,cash,TriBeCa/Civic Center,Chinatown,Manhattan,Manhattan,2019-03-17,2019,3,17,0,Sunday,6.45
3969,3969,2019-03-21 08:09:45,2019-03-21 08:36:51,1,3.7,18.5,5.45,0.0,27.25,yellow,credit card,Yorkville West,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-21,2019,3,21,8,Thursday,27.1
3970,3970,2019-03-19 07:21:56,2019-03-19 07:36:13,5,2.72,12.0,0.0,0.0,15.3,yellow,cash,Midtown East,East Harlem South,Manhattan,Manhattan,2019-03-19,2019,3,19,7,Tuesday,14.28
3971,3971,2019-03-27 10:17:51,2019-03-27 10:25:11,1,1.1,6.5,0.0,0.0,9.8,yellow,cash,Gramercy,Murray Hill,Manhattan,Manhattan,2019-03-27,2019,3,27,10,Wednesday,7.33
3972,3972,2019-03-25 13:26:15,2019-03-25 13:45:29,1,1.39,12.0,0.0,0.0,15.3,yellow,cash,Murray Hill,Clinton East,Manhattan,Manhattan,2019-03-25,2019,3,25,13,Monday,19.23
3973,3973,2019-03-17 15:39:46,2019-03-17 15:47:31,2,1.3,7.5,0.0,0.0,8.3,yellow,cash,Manhattan Valley,Central Harlem,Manhattan,Manhattan,2019-03-17,2019,3,17,15,Sunday,7.75
3974,3974,2019-03-12 19:17:17,2019-03-12 19:30:28,1,1.1,9.5,3.45,0.0,17.25,yellow,credit card,Penn Station/Madison Sq West,Midtown South,Manhattan,Manhattan,2019-03-12,2019,3,12,19,Tuesday,13.18
3975,3975,2019-03-08 17:36:09,2019-03-08 18:22:09,1,9.2,33.5,4.36,5.76,47.92,yellow,credit card,UN/Turtle Bay South,LaGuardia Airport,Manhattan,Queens,2019-03-08,2019,3,8,17,Friday,46.0
3976,3976,2019-03-01 18:07:28,2019-03-01 18:09:22,3,0.22,3.0,0.0,0.0,7.3,yellow,cash,Midtown North,Midtown Center,Manhattan,Manhattan,2019-03-01,2019,3,1,18,Friday,1.9
3977,3977,2019-03-15 16:45:55,2019-03-15 17:46:47,4,15.64,50.0,0.0,5.76,60.06,yellow,cash,LaGuardia Airport,Battery Park City,Queens,Manhattan,2019-03-15,2019,3,15,16,Friday,60.87
3978,3978,2019-03-25 08:37:44,2019-03-25 08:51:13,1,2.45,11.0,0.0,0.0,14.3,yellow,cash,Upper West Side North,East Harlem South,Manhattan,Manhattan,2019-03-25,2019,3,25,8,Monday,13.48
3979,3979,2019-03-29 19:06:17,2019-03-29 19:11:55,1,0.58,5.5,0.0,0.0,9.8,yellow,cash,Greenwich Village South,Lower East Side,Manhattan,Manhattan,2019-03-29,2019,3,29,19,Friday,5.63
3980,3980,2019-03-13 02:03:20,2019-03-13 02:14:50,1,3.9,13.0,3.35,0.0,20.15,yellow,credit card,Lincoln Square East,Greenwich Village North,Manhattan,Manhattan,2019-03-13,2019,3,13,2,Wednesday,11.5
3981,3981,2019-03-09 18:23:50,2019-03-09 18:27:05,1,0.3,4.0,0.37,0.0,7.67,yellow,credit card,Midtown South,Murray Hill,Manhattan,Manhattan,2019-03-09,2019,3,9,18,Saturday,3.25
3982,3982,2019-03-13 22:49:08,2019-03-13 23:01:58,1,2.9,11.5,3.06,0.0,18.36,yellow,credit card,Upper West Side South,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-13,2019,3,13,22,Wednesday,12.83
3983,3983,2019-03-06 21:20:27,2019-03-06 22:15:45,0,9.3,41.5,0.0,5.76,51.06,yellow,,Midtown Center,Forest Hills,Manhattan,Queens,2019-03-06,2019,3,6,21,Wednesday,55.3
3984,3984,2019-03-12 01:00:25,2019-03-12 01:03:47,1,0.7,4.5,1.66,0.0,9.96,yellow,credit card,Midtown East,Midtown East,Manhattan,Manhattan,2019-03-12,2019,3,12,1,Tuesday,3.37
3985,3985,2019-03-22 15:59:35,2019-03-22 16:20:16,1,3.3,16.0,4.05,0.0,24.35,yellow,credit card,West Chelsea/Hudson Yards,Greenwich Village South,Manhattan,Manhattan,2019-03-22,2019,3,22,15,Friday,20.68
3986,3986,2019-03-06 07:04:58,2019-03-06 07:08:39,1,0.4,4.5,0.0,0.0,7.8,yellow,cash,Lenox Hill West,Lenox Hill East,Manhattan,Manhattan,2019-03-06,2019,3,6,7,Wednesday,3.68
3987,3987,2019-03-11 17:14:25,2019-03-11 17:22:16,2,0.99,6.5,2.16,0.0,12.96,yellow,credit card,Greenwich Village North,Stuy Town/Peter Cooper Village,Manhattan,Manhattan,2019-03-11,2019,3,11,17,Monday,7.85
3988,3988,2019-03-18 13:30:10,2019-03-18 13:44:25,1,1.8,10.5,2.0,0.0,15.8,yellow,credit card,West Chelsea/Hudson Yards,Kips Bay,Manhattan,Manhattan,2019-03-18,2019,3,18,13,Monday,14.25
3989,3989,2019-03-30 17:16:54,2019-03-30 17:34:07,1,1.82,12.0,0.0,0.0,15.3,yellow,cash,Greenwich Village North,Kips Bay,Manhattan,Manhattan,2019-03-30,2019,3,30,17,Saturday,17.22
3990,3990,2019-03-14 07:07:53,2019-03-14 07:11:37,1,0.86,5.0,1.25,0.0,9.55,yellow,credit card,Yorkville East,Lenox Hill East,Manhattan,Manhattan,2019-03-14,2019,3,14,7,Thursday,3.73
3991,3991,2019-03-17 11:25:03,2019-03-17 11:42:11,1,2.0,12.0,3.05,0.0,18.35,yellow,credit card,Lincoln Square West,Yorkville West,Manhattan,Manhattan,2019-03-17,2019,3,17,11,Sunday,17.13
3992,3992,2019-03-16 08:21:21,2019-03-16 08:52:57,5,10.9,34.5,8.71,5.76,52.27,yellow,credit card,LaGuardia Airport,Lincoln Square East,Queens,Manhattan,2019-03-16,2019,3,16,8,Saturday,31.6
3993,3993,2019-03-22 17:26:24,2019-03-22 17:39:23,2,3.03,12.0,1.2,0.0,17.5,yellow,credit card,Midtown Center,East Harlem South,Manhattan,Manhattan,2019-03-22,2019,3,22,17,Friday,12.98
3994,3994,2019-03-04 15:36:17,2019-03-04 15:50:36,6,2.89,12.0,0.0,0.0,15.3,yellow,cash,TriBeCa/Civic Center,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-04,2019,3,4,15,Monday,14.32
3995,3995,2019-03-08 00:19:52,2019-03-08 00:39:34,1,5.67,19.0,4.56,0.0,27.36,yellow,credit card,Union Sq,Morningside Heights,Manhattan,Manhattan,2019-03-08,2019,3,8,0,Friday,19.7
3996,3996,2019-03-11 07:12:29,2019-03-11 07:14:24,1,0.55,4.0,0.0,0.0,4.8,yellow,cash,Washington Heights South,Hamilton Heights,Manhattan,Manhattan,2019-03-11,2019,3,11,7,Monday,1.92
3997,3997,2019-03-02 15:50:36,2019-03-02 15:56:16,1,1.2,6.0,1.4,0.0,10.7,yellow,credit card,East Village,Midtown South,Manhattan,Manhattan,2019-03-02,2019,3,2,15,Saturday,5.67
3998,3998,2019-03-29 19:50:11,2019-03-29 20:00:55,1,2.11,10.0,2.5,0.0,16.8,yellow,credit card,Lincoln Square East,Yorkville West,Manhattan,Manhattan,2019-03-29,2019,3,29,19,Friday,10.73
3999,3999,2019-03-15 11:40:00,2019-03-15 12:08:38,1,6.08,23.5,0.0,0.0,26.8,yellow,cash,TriBeCa/Civic Center,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-15,2019,3,15,11,Friday,28.63
4000,4000,2019-03-06 06:51:12,2019-03-06 06:56:07,1,1.37,6.5,1.96,0.0,11.76,yellow,credit card,Lincoln Square West,Central Park,Manhattan,Manhattan,2019-03-06,2019,3,6,6,Wednesday,4.92
4001,4001,2019-03-01 14:10:35,2019-03-01 14:29:31,3,2.2,12.5,2.37,0.0,18.17,yellow,credit card,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-01,2019,3,1,14,Friday,18.93
4002,4002,2019-03-16 08:55:35,2019-03-16 09:37:31,3,10.7,39.0,9.1,5.76,54.66,yellow,credit card,Manhattan Valley,LaGuardia Airport,Manhattan,Queens,2019-03-16,2019,3,16,8,Saturday,41.93
4003,4003,2019-03-08 03:08:40,2019-03-08 03:16:03,1,2.1,9.0,0.0,0.0,10.3,yellow,credit card,Downtown Brooklyn/MetroTech,Prospect Park,Brooklyn,Brooklyn,2019-03-08,2019,3,8,3,Friday,7.38
4004,4004,2019-03-03 12:36:37,2019-03-03 12:50:27,2,2.23,11.0,0.0,0.0,14.3,yellow,credit card,Midtown East,East Chelsea,Manhattan,Manhattan,2019-03-03,2019,3,3,12,Sunday,13.83
4005,4005,2019-03-21 00:36:10,2019-03-21 00:38:49,1,0.8,4.5,0.0,0.0,8.3,yellow,cash,Clinton East,Garment District,Manhattan,Manhattan,2019-03-21,2019,3,21,0,Thursday,2.65
4006,4006,2019-03-30 13:21:15,2019-03-30 13:37:15,1,1.5,11.0,3.55,0.0,17.85,yellow,credit card,Sutton Place/Turtle Bay North,Clinton West,Manhattan,Manhattan,2019-03-30,2019,3,30,13,Saturday,16.0
4007,4007,2019-03-16 13:29:00,2019-03-16 13:50:09,1,3.85,15.5,4.7,0.0,23.5,yellow,credit card,Upper East Side South,East Village,Manhattan,Manhattan,2019-03-16,2019,3,16,13,Saturday,21.15
4008,4008,2019-03-29 12:18:00,2019-03-29 12:34:59,1,2.28,12.0,3.06,0.0,18.36,yellow,credit card,Upper West Side South,Garment District,Manhattan,Manhattan,2019-03-29,2019,3,29,12,Friday,16.98
4009,4009,2019-03-23 23:40:57,2019-03-24 00:02:44,1,2.67,15.0,3.76,0.0,22.56,yellow,credit card,Midtown South,Lower East Side,Manhattan,Manhattan,2019-03-23,2019,3,23,23,Saturday,21.78
4010,4010,2019-03-30 17:44:48,2019-03-30 18:07:45,3,1.9,14.5,0.0,0.0,17.8,yellow,cash,Midtown North,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-30,2019,3,30,17,Saturday,22.95
4011,4011,2019-03-16 11:27:00,2019-03-16 11:32:14,5,0.59,5.0,0.0,0.0,8.3,yellow,cash,Manhattan Valley,Upper West Side North,Manhattan,Manhattan,2019-03-16,2019,3,16,11,Saturday,5.23
4012,4012,2019-03-13 23:04:32,2019-03-13 23:22:05,1,3.82,16.0,3.0,0.0,22.8,yellow,credit card,Gramercy,Upper East Side North,Manhattan,Manhattan,2019-03-13,2019,3,13,23,Wednesday,17.55
4013,4013,2019-03-17 10:57:04,2019-03-17 11:10:42,1,2.2,11.0,2.85,0.0,17.15,yellow,credit card,East Village,East Chelsea,Manhattan,Manhattan,2019-03-17,2019,3,17,10,Sunday,13.63
4014,4014,2019-03-12 08:15:57,2019-03-12 08:29:47,1,1.67,10.5,2.76,0.0,16.56,yellow,credit card,Lincoln Square East,Clinton East,Manhattan,Manhattan,2019-03-12,2019,3,12,8,Tuesday,13.83
4015,4015,2019-03-05 13:25:43,2019-03-05 13:40:44,2,2.69,12.0,3.06,0.0,18.36,yellow,credit card,Upper East Side North,Clinton East,Manhattan,Manhattan,2019-03-05,2019,3,5,13,Tuesday,15.02
4016,4016,2019-03-10 10:02:57,2019-03-10 10:09:55,2,1.59,7.5,0.0,0.0,10.8,yellow,cash,Lower East Side,Union Sq,Manhattan,Manhattan,2019-03-10,2019,3,10,10,Sunday,6.97
4017,4017,2019-03-14 12:49:32,2019-03-14 12:53:14,1,0.48,4.5,1.0,0.0,8.8,yellow,credit card,Midtown East,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-14,2019,3,14,12,Thursday,3.7
4018,4018,2019-03-28 17:57:41,2019-03-28 18:10:43,1,1.6,10.0,2.15,0.0,16.45,yellow,credit card,Clinton East,Lincoln Square East,Manhattan,Manhattan,2019-03-28,2019,3,28,17,Thursday,13.03
4019,4019,2019-03-22 10:57:39,2019-03-22 11:09:36,1,1.65,9.5,1.28,0.0,14.08,yellow,credit card,Lenox Hill East,Midtown East,Manhattan,Manhattan,2019-03-22,2019,3,22,10,Friday,11.95
4020,4020,2019-03-22 11:39:05,2019-03-22 11:45:06,0,0.4,5.5,1.0,0.0,9.8,yellow,credit card,Yorkville West,Yorkville West,Manhattan,Manhattan,2019-03-22,2019,3,22,11,Friday,6.02
4021,4021,2019-03-06 14:43:50,2019-03-06 14:56:32,1,1.0,9.0,3.05,0.0,15.35,yellow,credit card,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-06,2019,3,6,14,Wednesday,12.7
4022,4022,2019-03-25 12:40:44,2019-03-25 12:45:23,2,0.68,5.0,1.66,0.0,9.96,yellow,credit card,Clinton East,Clinton West,Manhattan,Manhattan,2019-03-25,2019,3,25,12,Monday,4.65
4023,4023,2019-03-26 18:22:42,2019-03-26 18:47:07,1,2.52,16.0,4.06,0.0,24.36,yellow,credit card,Greenwich Village North,Midtown North,Manhattan,Manhattan,2019-03-26,2019,3,26,18,Tuesday,24.42
4024,4024,2019-03-30 16:40:23,2019-03-30 17:03:56,1,4.46,18.0,6.39,0.0,27.69,yellow,credit card,Greenwich Village North,Yorkville West,Manhattan,Manhattan,2019-03-30,2019,3,30,16,Saturday,23.55
4025,4025,2019-03-19 14:47:31,2019-03-19 15:11:22,1,5.8,21.0,4.85,0.0,29.15,yellow,credit card,Midtown East,Financial District North,Manhattan,Manhattan,2019-03-19,2019,3,19,14,Tuesday,23.85
4026,4026,2019-03-20 14:07:48,2019-03-20 14:22:55,2,1.35,10.5,2.76,0.0,16.56,yellow,credit card,Murray Hill,Midtown Center,Manhattan,Manhattan,2019-03-20,2019,3,20,14,Wednesday,15.12
4027,4027,2019-03-17 22:52:08,2019-03-17 22:57:55,1,1.09,6.0,0.0,0.0,7.3,yellow,cash,Brooklyn Heights,Columbia Street,Brooklyn,Brooklyn,2019-03-17,2019,3,17,22,Sunday,5.78
4028,4028,2019-03-13 07:59:15,2019-03-13 08:09:45,3,1.2,8.0,2.25,0.0,13.55,yellow,credit card,TriBeCa/Civic Center,World Trade Center,Manhattan,Manhattan,2019-03-13,2019,3,13,7,Wednesday,10.5
4029,4029,2019-03-12 07:11:29,2019-03-12 07:16:41,1,1.33,6.0,0.0,0.0,9.3,yellow,cash,Clinton West,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-12,2019,3,12,7,Tuesday,5.2
4030,4030,2019-03-18 14:28:51,2019-03-18 14:33:16,1,0.7,5.0,0.0,0.0,8.3,yellow,cash,Midtown South,Murray Hill,Manhattan,Manhattan,2019-03-18,2019,3,18,14,Monday,4.42
4031,4031,2019-03-14 18:29:21,2019-03-14 18:45:28,1,1.8,11.0,2.0,0.0,17.3,yellow,credit card,Gramercy,Meatpacking/West Village West,Manhattan,Manhattan,2019-03-14,2019,3,14,18,Thursday,16.12
4032,4032,2019-03-14 18:12:22,2019-03-14 18:35:46,2,1.66,14.5,0.0,0.0,17.8,yellow,cash,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-14,2019,3,14,18,Thursday,23.4
4033,4033,2019-03-03 10:04:05,2019-03-03 10:15:20,1,2.58,11.0,1.0,0.0,15.3,yellow,credit card,Morningside Heights,Central Park,Manhattan,Manhattan,2019-03-03,2019,3,3,10,Sunday,11.25
